Registration,Name,Breed,Variety,Color,Sex,Birth_Date,Sire,Dam,AppNum,CHIC,Test_Date,Age(mos),Registry,Results,OFA_#,Registration_Results_Num,Sire_Results_Num,Sire_Sire,Sire_Dam,Dam_Results_Num,Dam_Sire,Dam_Dam,Sire_Sire_Results_Num,Sire_Sire_Sire,Sire_Sire_Dam,Sire_Dam_Results_Num,Sire_Dam_Sire,Sire_Dam_Dam,Dam_Sire_Results_Num,Dam_Sire_Sire,Dam_Sire_Dam,Dam_Dam_Results_Num,Dam_Dam_Sire,Dam_Dam_Dam,Sire_Sire_Sire_Results_Num,Sire_Sire_Dam_Results_Num,Sire_Dam_Sire_Results_Num,Sire_Dam_Dam_Results_Num,Dam_Sire_Sire_Results_Num,Dam_Sire_Dam_Results_Num,Dam_Dam_Sire_Results_Num,Dam_Dam_Dam_Results_Num,Registration_Parents_Results_Num,Sire_Parents_Results_Num,Dam_Parents_Results_Num,Sire_Sire_Parents_Results_Num,Sire_Dam_Parents_Results_Num,Dam_Sire_Parents_Results_Num,Dam_Dam_Parents_Results_Num
DN19951401/1100012,BLOVETT'S KEEP THE MAGIC TABOO,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Nov 16 2007 ,DL84093502,DN07620801,1402890,65066.0,Jan 11 2010 ,25,HIPS,GOOD,BF-6362G25F-VPI,1.0,1.0,DL75108903,DL54090106,2.0,DL77651101,DN00456801,2.0,DL61784303,DL52131405,1.0,DL40883506,DL32963901,1.0,DL71420501,DL54464809,1.0,DL80637207,DL54710306,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.5,1.5,1.5,1.5,2.0,1.5
DN27925101,BON IDEE'S JOURNEY OF THE HEART,BOUVIER DES FLANDRES,,FAWN,F,May 21 2010 ,DN03466306,DN20798704,1485837,86468.0,Dec  6 2012 ,30,HIPS,GOOD,BF-6781G30F-VPI,1.0,1.0,DL84303903,DL74519807,1.0,DL87537101,DL91316702,1.0,DL47482101,DL70623607,2.0,DL65544601,DL55161106,1.0,DL72447808,DL62699103,1.0,DL61777501,DL72447801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.5,1.5,1.5,1.5,1.5
DN02473701,BRIARLEA ROXANNE BLACKSTONE,BOUVIER DES FLANDRES,,BRINDLE,F,Jan 31 2003 ,DL79669301,DL81790502,1149231,,Feb 14 2005 ,24,HIPS,GOOD,BF-5560G24F-PI,1.0,1.0,DL69396201,DL54958503,1.0,DL64104608,DL71805801,1.0,DL28651601,DL54430508,2.0,DL41139206,DL40692504,1.0,D462600,DL38041201,2.0,DL58824002,DL50780907,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.5,2.0,2.0,0.5,0.5,3.0,2.5
DN04308107,BRITTKEN'S FINAL CUT,BOUVIER DES FLANDRES,,BLACK & BRINDLE,M,Aug 22 2003 ,DL61784303,DL79525301,1202590,,Feb  7 2006 ,29,HIPS,EXCELLENT,BF-5723E29M-PI,0.0,1.0,DL41139206,DL38933001,1.0,DL72834906,DL38933001,0.0,D622975,D685800,1.0,D895923,D773355,1.0,DL62032307,DL52551001,1.0,D895923,D773355,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.5,1.5,2.0,1.5,1.5,1.5
DN06153901/1086292,BRITTKEN'S MARGAUX FRANCNORD,BOUVIER DES FLANDRES,,BRINDLE,F,Jan  5 2004 ,DL61784303,DL84635701,1182307,42951.0,Jan  5 2006 ,24,HIPS,FAIR,BF-5708F24F-PI,2.0,1.0,DL41139206,DL38933001,1.0,DL47854303,DL67038106,0.0,D622975,D685800,1.0,D895923,D773355,1.0,DL40883506,D773355,1.0,DL54440804,DL52551001,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.5,0.5,1.5,2.0,1.5,1.5,0.5
DL84635701,BRITTKEN'S STELLA,BOUVIER DES FLANDRES,,BRINDLE,F,Jun  3 2000 ,DL47854303,DL67038106,1059789,,Jan 15 2003 ,31,HIPS,GOOD,BF-5231G31F-PI,1.0,1.0,DL40883506,D773355,1.0,DL54440804,DL52551001,1.0,D938582,D504798,1.0,D410300,D324702,0.0,D410300,DL38933001,1.0,DL41139206,D773355,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.5,1.5,0.5,1.5,2.0,1.5,0.5
DN02185403/1081996,BRITTKEN'S TAVEL DU FRANCNORD,BOUVIER DES FLANDRES,,BRINDLE,F,Jan 21 2003 ,DL69488901,DL79525301,1158944,93182.0,Feb 21 2005 ,25,HIPS,FAIR,BF-5585F25F-PI,2.0,0.0,DL61784303,D773355,1.0,DL72834906,DL38933001,1.0,DL41139206,DL38933001,1.0,D410300,D324702,1.0,DL62032307,DL52551001,1.0,D895923,D773355,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.5,1.5,0.5,2.0,1.5,1.5
DL80810406,CALEIGHA DE LUX,BOUVIER DES FLANDRES,,FAWN,F,Oct  5 1999 ,DL47839203,DL60156810,845817,38506.0,Oct 20 2001 ,24,HIPS,GOOD,BF-4899G24F-PI,1.0,1.0,DL40883506,D606992,1.0,DA014519,DL49842406,1.0,D938582,D504798,2.0,D410300,D309404,2.0,D231000,D192723,2.0,D462447,DL42280407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,3.0,1.5,1.5,1.5,1.5
DL89829501,CALM AABRACADABRA FOR TOMTEN,BOUVIER DES FLANDRES,,BLACK BRINDLE,F,Nov 13 2001 ,DL74618103,DL61934201,1090376,39993.0,Dec 16 2003 ,25,HIPS,GOOD,BF-5366G25F-PI,1.0,2.0,DL61565302,DL54958503,2.0,DL36882405,DL35129706,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D912300,D705059,1.0,D645427,D659870,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.5,2.0,0.5,2.0,2.5
DN43259301,CALM DUSHAR ON A SILVER PLATTER DAJEEN,BOUVIER DES FLANDRES,,SILVER & GRAY,F,Jun 20 2015 ,DN21392304,DN34687801,1866294,123319.0,Aug 15 2017 ,25,HIPS,EXCELLENT,BF-7375E25F-VPI,0.0,1.0,DN10958707,DN10947703,1.0,DN30103601,DN17490903,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,0.0,DN11665701,DN07300101,1.0,DL72213002,DN05082807,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.5,0.5,1.5,1.5,2.5,2.5
DN43259302,CALM DUSHAR ONE TO REMEMBER,BOUVIER DES FLANDRES,,BRINDLE,F,Jun 20 2015 ,DN21392304,DN34687801,1845635,153085.0,Oct 22 2020 ,64,HIPS,GOOD,BF-7718G64F-VPI,1.0,1.0,DN10958707,DN10947703,1.0,DN30103601,DN17490903,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,0.0,DN11665701,DN07300101,1.0,DL72213002,DN05082807,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.5,0.5,1.5,1.5,2.5,2.5
DN63049402,CALM THINK I STRUCK GOLD,BOUVIER DES FLANDRES,,FAWN,M,Jun 19 2020 ,DN53347901,DN43259301,2367847,187529.0,Aug 20 2022 ,26,HIPS,GOOD,BF-7899G26M-P-VPI,1.0,1.0,DN23024907,DN43629903,0.0,DN21392304,DN34687801,1.0,DN10366404,DL91292601,1.0,DL68651602,DN28044004,1.0,DN10958707,DN10947703,1.0,DN30103601,DN17490903,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,0.5
DN63049404,CALM TO THE SILVER MOON AND BACK,BOUVIER DES FLANDRES,,BRINDLE,F,Jun 19 2020 ,DN53347901,DN43259301,2367848,,Aug 20 2022 ,26,HIPS,GOOD,BF-7903G26F-P-VPI,1.0,1.0,DN23024907,DN43629903,0.0,DN21392304,DN34687801,1.0,DN10366404,DL91292601,1.0,DL68651602,DN28044004,1.0,DN10958707,DN10947703,1.0,DN30103601,DN17490903,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,0.5
DN63049401,CALM TOUCHSTONE SAMANTHA,BOUVIER DES FLANDRES,,BLACK,F,Jun 19 2020 ,DN53347901,DN43259301,2439561,,Feb 25 2023 ,32,HIPS,GOOD,BF-7960G32F-P-VPI,1.0,1.0,DN23024907,DN43629903,0.0,DN21392304,DN34687801,1.0,DN10366404,DL91292601,1.0,DL68651602,DN28044004,1.0,DN10958707,DN10947703,1.0,DN30103601,DN17490903,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,0.5
DN25692902,CAM'S DERRINGER,BOUVIER DES FLANDRES,,BRINDLE,M,Jun 13 2009 ,DN06144407,DN15337301,1481805,75171.0,Aug  3 2011 ,25,HIPS,GOOD,BF-6602G25M-VPI,1.0,1.0,DL87317802,DL83331721,1.0,DN08392507,DL73936801,1.0,DL68651602,DL65760702,1.0,DL62032301,DL62670308,1.0,DL74175102,DL74618102,1.0,DL62346403,DL54220901,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5,2.0,3.0
DN33953601,CAM'S ISABELLA ROZE,BOUVIER DES FLANDRES,,BRINDLE,F,Jun  3 2012 ,DN25778411,DN24371904,1591680,103290.0,Jan 29 2015 ,31,HIPS,GOOD,BF-7065G31F-PI,1.0,2.0,DN14296901,DL91427905,1.0,DN03466306,DN02674602,1.0,DL88664701,DL91185311,1.0,DL64911506,DL57548205,1.0,DL84303903,DL74519807,2.0,DL36882405,DL82344808,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.5,2.0,1.5,1.5,2.0,1.5
DN43093301,CAM'S OVER THE MOON AT BLUE SKY,BOUVIER DES FLANDRES,,BRINDLE,F,Apr 28 2015 ,DN25778411,DN29481310,1894898,127135.0,Aug 28 2017 ,28,HIPS,FAIR,BF-7381F28F-PI,2.0,2.0,DN14296901,DL91427905,1.0,DN19244101,DN18998902,1.0,DL88664701,DL91185311,1.0,DL64911506,DL57548205,0.0,DN03147401,DN08484301,1.0,DL88664701,DN02699201,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5,1.5,0.5,1.5,1.5,1.0,1.5
DN38060301,CAM'S PISTOL PACKIN' PAISLEY,BOUVIER DES FLANDRES,,FAWN,F,Sep 19 2013 ,DN25778411,DN28285302,1697482,,Dec 14 2015 ,26,HIPS,GOOD,BF-7184G26F-VPI,1.0,2.0,DN14296901,DL91427905,1.0,DN16046401,DN15337301,1.0,DL88664701,DL91185311,1.0,DL64911506,DL57548205,1.0,DN05327701,DN01182902,1.0,DN08392507,DL73936801,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.5,1.5,1.5,1.5,2.0,1.5
DN38060302,CAM'S PRINCESS MAXIME,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Sep 19 2013 ,DN25778411,DN28285302,1900526,125808.0,Nov 29 2017 ,50,HIPS,EXCELLENT,BF-7422E50F-VPI,0.0,2.0,DN14296901,DL91427905,1.0,DN16046401,DN15337301,1.0,DL88664701,DL91185311,1.0,DL64911506,DL57548205,1.0,DN05327701,DN01182902,1.0,DN08392507,DL73936801,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.5,1.5,1.5,1.5,2.0,1.5
DN38060309/38060309,CAM'S RANGER AT BELBRAE,BOUVIER DES FLANDRES,,BLACK,M,Sep 19 2013 ,DN25778411,DN28285302,1764235,120727.0,Oct 30 2015 ,25,HIPS,GOOD,BF-7174G25M-VPI,1.0,2.0,DN14296901,DL91427905,1.0,DN16046401,DN15337301,1.0,DL88664701,DL91185311,1.0,DL64911506,DL57548205,1.0,DN05327701,DN01182902,1.0,DN08392507,DL73936801,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.5,1.5,1.5,1.5,2.0,1.5
DN47504104,CANTAR'S PACIFICA DE LA SALSA,BOUVIER DES FLANDRES,,BRINDLE,F,Aug  6 2016 ,DN31925105,DN37227102,2156833,,Jul  1 2020 ,46,HIPS,GOOD,BF-7686G46F-VPI,1.0,1.0,DN12159204,DN13327506,1.0,DN25669101,DN13347402,1.0,DL88664701,DN00463306,1.0,DL77524202,DL83689803,1.0,DN11665701,DL83292002,1.0,DN03147401,DL83292003,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,0.5,2.5,1.5
DN21203201,COBEAUCHE HEAVEN SENT,BOUVIER DES FLANDRES,,BLACK BRINDLE,F,Jan  1 2008 ,DN13157808,DN01373201,1442851,71175.0,Oct 10 2010 ,33,HIPS,GOOD,BF-6501G33F-VPI,1.0,2.0,DL88153702,DN01373201,1.0,DL72213002,DL67476201,2.0,D622975,DL73027001,1.0,DL72213002,DL67476201,2.0,DL41139206,DL61934201,1.0,D821066,DL35982011,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.5,2.5,2.5,1.5,2.5,1.0,1.5
DN21203202,COBEAUCHE HEAVENLY MOVER,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Jan  1 2008 ,DN13157808,DN01373201,1465166,72436.0,Mar 20 2011 ,38,HIPS,GOOD,BF-6549G38M-VPI,1.0,2.0,DL88153702,DN01373201,1.0,DL72213002,DL67476201,2.0,D622975,DL73027001,1.0,DL72213002,DL67476201,2.0,DL41139206,DL61934201,1.0,D821066,DL35982011,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.5,2.5,2.5,1.5,2.5,1.0,1.5
DL80643002,CORNUS ROCHEUSES JOKR ON JAC,BOUVIER DES FLANDRES,,BRINDLE,M,Aug  6 1999 ,DL54353502,DL72474008,1011031,38543.0,Apr 30 2003 ,44,HIPS,GOOD,BF-5262G44M-PI,1.0,2.0,DL47482101,DL41394005,1.0,DL47482101,DL60164901,1.0,D912300,D697080,2.0,D811204,D645596,1.0,D912300,D697080,1.0,DL41139201,DL41394005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,2.0,1.5,1.5,1.5,1.5,2.0
DN08372903,D'ARTAGNAN DEL ROBLES,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Aug 22 2004 ,DL84093502,DL74428704,1279562,,Jun 21 2007 ,33,HIPS,GOOD,BF-6003G33M-NOPI,1.0,1.0,DL75108903,DL54090106,1.0,DL40883506,DL46481502,2.0,DL61784303,DL52131405,1.0,DL40883506,DL32963901,1.0,D938582,D504798,1.0,D938582,D917406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.5,1.5,1.5,1.5,1.5,1.5
DN38359402,DAHNZIG'S MADE OF METAL,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Sep 13 2013 ,DN13635602,DN20798704,1713587,112766.0,Mar 25 2016 ,30,HIPS,GOOD,BF-7227G30M-VPI,1.0,1.0,DL91292602,DL84258301,1.0,DL87537101,DL91316702,1.0,DL74175102,DL74618102,1.0,DL41139201,DL62604704,1.0,DL72447808,DL62699103,1.0,DL61777501,DL72447801,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,2.0,1.0,1.5,1.5
DN49004502,DAHNZIG'S QUITE THE CHARMER,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Mar 23 2017 ,DN33395103,DN30963606,2043404,,Mar 27 2019 ,24,HIPS,GOOD,BF-7551G24F-PI,1.0,1.0,DN23430904,DN20798704,1.0,DN23430904,DN20798704,1.0,DN06917207,DN06876705,1.0,DL87537101,DL91316702,1.0,DN06917207,DN06876705,1.0,DL87537101,DL91316702,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.5,1.5,2.0,1.5,2.0,1.5
DN46071003,DAJEEN PARANORMAL ACTIVITY,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Apr 29 2016 ,DN21392304,DN36152601,2005038,145119.0,Nov  1 2019 ,42,HIPS,GOOD,BF-7627G42F-VPI,1.0,1.0,DN10958707,DN10947703,1.0,DN30103601,DN17490903,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,0.0,DN11665701,DN07300101,1.0,DL72213002,DN05082807,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.5,0.5,1.5,1.5,2.5,2.5
DN46071002,DAJEEN PERFECTLY HAPPY BEING BLUE,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Apr 29 2016 ,DN21392304,DN36152601,2052796,,May  7 2019 ,36,HIPS,EXCELLENT,BF-7563E36M-VPI,0.0,1.0,DN10958707,DN10947703,1.0,DN30103601,DN17490903,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,0.0,DN11665701,DN07300101,1.0,DL72213002,DN05082807,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.5,0.5,1.5,1.5,2.5,2.5
DN45698801,DAKO POTIONS AND SPELLS,BOUVIER DES FLANDRES,,BRINDLE,F,Feb 19 2016 ,DN21392304,DN32256206,2170289,,Nov 12 2021 ,68,HIPS,GOOD,BF-7816G68F-VPI,1.0,1.0,DN10958707,DN10947703,0.0,DL81489201,DN11535101,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,DL53255701,DL52469606,1.0,DN00270101,DL68480004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.5,1.5,1.5,2.0
DN08391501,DELUX THINK TANK AT RUNAMOK,BOUVIER DES FLANDRES,,BRINDLE,M,Sep  4 2004 ,DL87537101,DL86053602,1237350,54683.0,Oct  3 2006 ,24,HIPS,FAIR,BF-5844F24M-VPI,2.0,1.0,DL72447808,DL62699103,1.0,DL65792402,DL54205201,1.0,DL65792403,DL53833801,1.0,DL56262304,DL53833801,1.0,D622975,DL56231404,2.0,DL35939609,D606992,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,1.5,2.0,1.5,1.5,2.0,3.0
DL79687406,DEN-MAR'S FONZ AT G AND W,BOUVIER DES FLANDRES,,BRINDLE,M,Jun 26 1999 ,DL57912404,DL62887404,1007155,38535.0,May  7 2002 ,34,HIPS,GOOD,BF-5036G34M-PI,1.0,2.0,DL41139205,D849490,1.0,DL47346003,DL52377709,1.0,D622975,D685800,2.0,D645782,D302234,1.0,D622975,D999362,1.0,DL41139206,DL40872609,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.5,2.0,1.5,2.0,1.5,1.5,0.5
DL62887405,DEN-MAR'S URSULA,BOUVIER DES FLANDRES,,BLACK,F,Apr  4 1996 ,DL47346003,DL52377709,726515,0.0,Mar 18 1999 ,35,HIPS,EXCELLENT,BF-4721E35F,0.0,1.0,D622975,D999362,1.0,DL41139206,DL40872609,1.0,D410300,D309404,1.0,D837865,D715342,0.0,D622975,D685800,1.0,D938582,D684391,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.5,1.5,0.5,1.5,2.5,2.0,1.0
DL79687401,DEN-MAR'S YOU'RE THE MAN,BOUVIER DES FLANDRES,,BRINDLE,M,Jun 26 1999 ,DL57912404,DL62887404,834658,0.0,Jul 13 2001 ,24,HIPS,GOOD,BF-4845G24M-PI,1.0,2.0,DL41139205,D849490,1.0,DL47346003,DL52377709,1.0,D622975,D685800,2.0,D645782,D302234,1.0,D622975,D999362,1.0,DL41139206,DL40872609,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.5,2.0,1.5,2.0,1.5,1.5,0.5
DL62887404,DEN-MAR'S ZOE RUMPLE,BOUVIER DES FLANDRES,,BLACK,F,Apr  4 1996 ,DL47346003,DL52377709,700305,0.0,Aug 20 1998 ,28,HIPS,GOOD,BF-4172G28F,1.0,1.0,D622975,D999362,1.0,DL41139206,DL40872609,1.0,D410300,D309404,1.0,D837865,D715342,0.0,D622975,D685800,1.0,D938582,D684391,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.5,1.5,0.5,1.5,2.5,2.0,1.0
DL79687407,DEN-MAR-BEAUJOLAIS' Y-LD Y-LD WEST,BOUVIER DES FLANDRES,,BRINDLE,M,Jun 26 1999 ,DL57912404,DL62887404,841871,0.0,Sep 13 2001 ,26,HIPS,GOOD,BF-4885G26M-PI,1.0,2.0,DL41139205,D849490,1.0,DL47346003,DL52377709,1.0,D622975,D685800,2.0,D645782,D302234,1.0,D622975,D999362,1.0,DL41139206,DL40872609,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.5,2.0,1.5,2.0,1.5,1.5,0.5
DL62887402,DENMAR'S TRUE GRIT V. IRONWOOD,BOUVIER DES FLANDRES,,BLACK/BRINDLE,M,Apr  4 1996 ,DL47346003,DL52377709,656530,38247.0,May 20 1998 ,25,HIPS,GOOD,BF-4046G25M-T,1.0,1.0,D622975,D999362,1.0,DL41139206,DL40872609,1.0,D410300,D309404,1.0,D837865,D715342,0.0,D622975,D685800,1.0,D938582,D684391,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.5,1.5,0.5,1.5,2.5,2.0,1.0
DN08842502,DONLEE BRAVO VON HEARTLAND,BOUVIER DES FLANDRES,,BRINDLE,M,Oct 21 2004 ,DL61565302,DL71029001,1206061,,Mar  3 2007 ,28,HIPS,GOOD,BF-5916G28M-PI,1.0,1.0,D622975,D878396,1.0,D622975,DL56231404,1.0,D410300,D309404,2.0,D670688,D094296,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0,1.5,1.5,1.5,1.5
DN39302002,DONLEE COCO CHANEL,BOUVIER DES FLANDRES,,BRINDLE,F,Mar  8 2014 ,DN21392304,DN24135506,1725635,,Apr  2 2016 ,24,HIPS,GOOD,BF-7228G24F-VPI,1.0,1.0,DN10958707,DN10947703,1.0,DL88153702,DN03138501,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,2.0,D622975,DL73027001,1.0,DL61565302,DL71029001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.5,1.5,1.5,1.5,1.5
DN19197305,DONLEE HOLLYWOOD STAR,BOUVIER DES FLANDRES,,BRINDLE,F,Jul 11 2007 ,DN08842502,DL82011601,1346628,,Aug  4 2009 ,24,HIPS,GOOD,BF-6309G24F-VPI,1.0,1.0,DL61565302,DL71029001,1.0,DL75817001,DL71029001,1.0,D622975,D878396,1.0,D622975,DL56231404,1.0,DL62032301,DL57093202,1.0,D622975,DL56231404,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0
DN05359301,DONLEE LUCAS,BOUVIER DES FLANDRES,,BRINDLE,M,Nov 10 2003 ,DL61565302,DL71029001,1159944,38747.0,Nov 10 2005 ,24,HIPS,GOOD,BF-5676G24M-PI,1.0,1.0,D622975,D878396,1.0,D622975,DL56231404,1.0,D410300,D309404,2.0,D670688,D094296,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0,1.5,1.5,1.5,1.5
DN08842501,DONLEE QUINCY,BOUVIER DES FLANDRES,,BRINDLE,F,Oct 21 2004 ,DL61565302,DL71029001,1263723,,Mar 25 2007 ,29,HIPS,GOOD,BF-5948G29F-VPI,1.0,1.0,D622975,D878396,1.0,D622975,DL56231404,1.0,D410300,D309404,2.0,D670688,D094296,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0,1.5,1.5,1.5,1.5
DN03138501,DONLEE SCOUT VON HEARTLAND,BOUVIER DES FLANDRES,,BRINDLE,F,Apr 12 2003 ,DL61565302,DL71029001,1206062,39809.0,Mar  9 2006 ,34,HIPS,GOOD,BF-5729G34F-PI,1.0,1.0,D622975,D878396,1.0,D622975,DL56231404,1.0,D410300,D309404,2.0,D670688,D094296,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0,1.5,1.5,1.5,1.5
DN08842503,DONLEE VLADIMIR,BOUVIER DES FLANDRES,,BRINDLE,M,Oct 21 2004 ,DL61565302,DL71029001,1278401,,Jul  8 2007 ,32,HIPS,GOOD,BF-6008G32M-NOPI,1.0,1.0,D622975,D878396,1.0,D622975,DL56231404,1.0,D410300,D309404,2.0,D670688,D094296,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0,1.5,1.5,1.5,1.5
DN06594202,DRAMA AU DELA DES MERS,BOUVIER DES FLANDRES,,BRINDLE,F,Apr 15 2004 ,DL89300008,DL88636206,1164421,,Aug 10 2006 ,27,HIPS,GOOD,BF-5806G27F-PI,1.0,1.0,DL64047603,DL60357705,1.0,DL61565302,DL54958503,1.0,DL56496302,DL55019501,1.0,DL51145602,DL40692504,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.5,1.5,2.0,1.5,0.5,2.0,0.5
DN40408106,EDVARD MOZER DU MATIN,BOUVIER DES FLANDRES,,BRINDLE,M,Aug 21 2014 ,DN34773705,DN24172502,1761435,121826.0,Aug 26 2016 ,24,HIPS,GOOD,BF-7287G24M-VPI,1.0,1.0,DN21392304,DN18243404,2.0,DN19334801,DN07979802,1.0,DN10958707,DN10947703,0.0,DN03147401,DN07979806,1.0,DL88153701,DN03138501,1.0,DL74175102,DL69174404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.5,1.5,1.5,1.5,2.0
DN34773704,ENCHANTE DIVA MARIE DU MATIN,BOUVIER DES FLANDRES,,BLACK,F,Sep 12 2012 ,DN21392304,DN18243404,1616438,,Dec 17 2014 ,27,HIPS,EXCELLENT,BF-7053E27F-VPI,0.0,1.0,DN10958707,DN10947703,0.0,DN03147401,DN07979806,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,DL76979501,DL83292002,1.0,DL74175102,DL69174404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.5,1.5,1.5,2.0
DL85994509,ENCHANTE'S BECK N' CALL,BOUVIER DES FLANDRES,,DARK BRINDLE,M,Nov  4 2000 ,DL65792402,DL69174404,1029542,38577.0,Nov  6 2002 ,24,HIPS,GOOD,BF-5139G24M-PI,1.0,1.0,D622975,DL56231404,2.0,DL41139203,DL35139106,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5
DL85994501,ENCHANTE'S BELLE CHLOE,BOUVIER DES FLANDRES,,BRINDLE,F,Nov  4 2000 ,DL65792402,DL69174404,1049647,38608.0,Feb  7 2003 ,27,HIPS,FAIR,BF-5185F27F-PI,2.0,1.0,D622975,DL56231404,2.0,DL41139203,DL35139106,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5
